지역,건물용도,건물용도구분,연면적,창면적비,난방방식,냉방방식,태양광용량,태양광_후면,태양광_밀착,지열여부,열병합여부,태양광비율,에너지자립률,1차에너지소요량,최종등급,비율구간,보간_자립률,보간_1차에너지,잔차_자립률,잔차_1차에너지
12,0,0,115754.0163,16.41,2,2,127.8,617.294,661.3864285714285,0,0,0.005332808482430168,2.4439507170268637,115.4,인증불가,0~2%,3.986530205431844,119.03312339297207,-1.5425794884049804,-3.6331233929720668
1,0,0,82053.92,18.53,2,2,90.72,402.035,430.7517857142857,0,0,0.004899644038944148,2.446256486286138,123.5,인증불가,0~2%,3.873907450125479,118.85985761557767,-1.427650963839341,4.640142384422333
8,17,1,4026.41,24.88,2,0,5.8,48.40136666666667,51.85860714285714,0,0,0.012020973191171954,2.449049494776503,133.0,인증불가,0~2%,5.725453029704708,121.7083892764688,-3.276403534928205,11.291610723531207
16,0,0,219152.3769,16.1,2,2,132.5,1111.7978666666666,1191.212,0,0,0.00507317275036439,2.453010512902198,115.8,인증불가,0~2%,3.9190249150947416,118.92926910014576,-1.4660144021925436,-3.1292691001457626
8,17,1,3372.68,29.88,0,0,17.896,93.02626666666667,99.671,0,0,0.02758229854794012,2.4571854058078926,123.4,5,2~5%,9.77139762246443,127.93291941917606,-7.3142122166565375,-4.532919419176054
1,0,0,6500.727,16.0,2,2,5.8,48.218925,51.66313392857142,0,0,0.007417466538742513,2.459555438642641,135.3,인증불가,0~2%,4.528541300073053,119.86698661549701,-2.0689858614304124,15.433013384502999
1,17,1,32475.78,35.2,1,1,48.16,401.89112500000005,430.59763392857144,0,0,0.012375103076816017,2.459555438642641,180.2,인증불가,0~2%,5.817526799972164,121.85004123072642,-3.3579713613295232,58.34995876927357
14,0,0,29648.5725,21.94,2,2,21.84,194.6890982142857,208.59546237244896,0,0,0.006566558919971129,2.460850111856823,119.5,인증불가,0~2%,4.307305319192494,119.52662356798845,-1.846455207335671,-0.02662356798845167
8,17,1,13033.9922,19.67,0,0,19.11,93.571,100.25464285714285,0,1,0.007178997698034528,2.462319056857185,154.2,인증불가,0~2%,4.466539401488977,119.77159907921381,-2.004220344631792,34.428400920786174
1,17,1,34913.29,48.01,1,1,72.59,604.588075,647.7729374999999,1,0,0.01731684624966596,2.462949141699542,225.4,인증불가,0~2%,7.102380024913149,123.8267384998664,-4.639430883213607,101.57326150013361
1,0,0,360789.0134,22.69,2,2,255.36,2127.5457,2279.51325,0,0,0.005896924853532694,2.464,114.9,인증불가,0~2%,4.1332004619185,119.25876994141308,-1.6692004619185004,-4.3587699414130725
16,0,0,159354.7371,20.08,2,2,96.0,800.3464583333333,857.5140624999999,0,0,0.005022420248675076,2.4693489898117775,109.9,인증불가,0~2%,3.9058292646555204,118.90896809947003,-1.4364802748437429,-9.008968099470025
10,0,0,68307.8445,17.84,2,0,49.0,418.87980000000005,448.79978571428575,0,0,0.006132235661454667,2.469690166142793,139.7,인증불가,0~2%,4.194381271978214,119.35289426458188,-1.7246911058354213,20.34710573541811
1,0,0,235619.47,18.64,2,2,168.95,1408.0891583333334,1508.6669553571428,0,0,0.0059761154641988345,2.4703240295155595,117.1,인증불가,0~2%,4.153790020691697,119.29044618567954,-1.6834659911761376,-2.190446185679548
1,0,0,126505.84,18.63,2,2,131.76,630.314,675.3364285714284,0,0,0.0049824893459464005,2.475088396014143,114.9,인증불가,0~2%,3.8954472299460647,118.89299573837856,-1.4203588339319215,-3.9929957383785535
15,0,0,124359.5566,18.02,2,2,90.0,750.9999916666667,804.6428482142857,0,0,0.006038940731207679,2.4795766654410003,117.9,인증불가,0~2%,4.170124590113997,119.31557629248307,-1.6905479246729969,-1.4155762924830668
1,17,1,34105.3713,20.9,0,0,68.8,304.051,325.76892857142855,0,0,0.008915047349154647,2.4796254551760017,133.2,인증불가,0~2%,4.917912310780208,120.46601893966186,-2.4382868556042063,12.733981060338124
8,22,1,4231.54,19.3,2,0,13.0,61.86,66.27857142857142,0,1,0.014618791267481815,2.479711451758341,120.9,5,0~2%,6.400885729545272,122.74751650699274,-3.921174277786931,-1.8475165069927328
8,0,0,2463.78,17.99,2,2,4.002,33.33633333333334,35.7175,0,0,0.013530564146690589,2.4830699774266365,186.2,인증불가,0~2%,6.117946678139553,122.31222565867624,-3.634876700712917,63.88777434132375
11,16,1,74948.102,24.48,1,1,199.085,1228.518,1316.2692857142856,0,0,0.016391582538007436,2.4857104878372986,132.3,인증불가,0~2%,6.861811459881933,123.45663301520298,-4.376100972044634,8.84336698479703
8,17,1,2879.166,31.75,2,0,10.9,47.457,50.846785714285716,0,0,0.016482898172595812,2.48685751641108,167.5,인증불가,0~2%,6.885553524874911,123.49315926903833,-4.398696008463832,44.00684073096167
1,0,0,244405.9525,21.56,2,2,142.8,1187.6152083333334,1272.4448660714286,0,0,0.004859191014725115,2.490566037735849,98.5,인증불가,0~2%,3.8633896638285306,118.84367640589005,-1.3728236260926816,-20.34367640589005
1,1,1,38503.84,21.86,1,1,146.3,687.447,736.5503571428571,0,0,0.0178539854726178,2.491506228765572,170.9,인증불가,0~2%,7.242036222880627,124.04159418904713,-4.750529994115055,46.858405810952874
1,0,0,77504.144,18.18,2,2,90.3,461.711,494.6903571428571,0,0,0.005957242750787623,2.4950472307559797,124.4,인증불가,0~2%,4.148883115204782,119.28289710031505,-1.6538358844488026,5.1171028996849515
16,0,0,155714.6278,20.54,2,2,96.0,800.3464583333333,857.5140624999999,0,0,0.0051398283490829075,2.4952015355086377,108.3,인증불가,0~2%,3.9363553707615564,118.95593133963317,-1.4411538352529187,-10.65593133963317
8,17,1,5604.269,26.51,2,0,11.16,50.271,53.86178571428571,0,0,0.008970126166320709,2.4962178517397877,119.4,5,0~2%,4.932232803243385,120.48805046652829,-2.436014951503597,-1.088050466528287
8,17,1,6594.76,20.86,0,0,10.0,83.426868,89.38592999999999,0,1,0.01265047825849614,2.4973115067511054,187.7,인증불가,0~2%,5.8891243472089965,121.96019130339846,-3.391812840457891,65.73980869660153
11,28,1,5572.93,38.48,0,0,12.0,55.504,59.46857142857142,0,0,0.009959572433172496,2.498689498514765,133.0,인증불가,0~2%,5.189488832624849,120.883828973269,-2.6907993341100838,12.116171026730996
8,0,0,142042.9309,21.42,2,0,195.5,946.853,1014.485357142857,0,0,0.006665963550601447,2.498997728183883,145.9,인증불가,0~2%,4.333150523156377,119.56638542024058,-1.8341527949724936,26.333614579759427
1,17,1,80846.5357,25.8,1,0,82.56,730.1284999999999,782.2805357142855,0,0,0.009031042501429037,2.5039397653650854,129.5,5,0~2%,4.948071050371549,120.51241700057162,-2.444131285006464,8.987582999428383
16,0,0,162081.4906,19.14,2,2,152.88,779.788,835.4871428571428,0,0,0.004811086059940271,2.5056947608200453,100.6,인증불가,0~2%,3.8508823755844706,118.82443442397611,-1.3451876147644253,-18.22443442397612
1,16,1,19459.8763,32.0,1,3,36.0,167.72,179.7,0,0,0.008618759822229703,2.5071225071225074,131.2,인증불가,0~2%,4.840877553779723,120.34750392889188,-2.333755046657216,10.852496071108106
16,0,0,152854.7926,17.96,2,2,198.0,980.2716,1050.291,0,0,0.0064130903802619805,2.5107615006357333,118.1,인증불가,0~2%,4.2674034988681155,119.4652361521048,-1.7566419982323822,-1.3652361521047993
16,0,0,151768.6448,27.88,2,2,132.0,1100.949075,1179.5882946428571,0,0,0.007254127336056966,2.5114155251141552,129.6,인증불가,0~2%,4.4860731073748115,119.8016509344228,-1.9746575822606562,9.798349065577199
8,0,0,126330.1074,17.47,2,2,134.46,668.045,715.7624999999999,0,0,0.005288090176989749,2.513875285667646,113.7,인증불가,0~2%,3.9749034460173354,119.01523607079591,-1.4610281603496893,-5.315236070795905
11,0,0,99955.0883,18.8,2,2,78.88,705.2880357142857,755.6657525510203,0,0,0.007056049348858268,2.5188092901537456,112.7,인증불가,0~2%,4.43457283070315,119.72241973954331,-1.9157635405494045,-7.0224197395433094
1,0,0,90785.0753,19.91,2,2,125.56,583.8416266666666,625.5445999999998,0,0,0.006431030923721298,2.522935779816514,125.1,인증불가,0~2%,4.272068040167538,119.47241236948852,-1.7491322603510238,5.627587630511471
1,0,0,5187.49,24.38,2,2,3.48,29.044000000000004,31.118571428571432,0,0,0.005598854166465864,2.527075812274368,106.2,인증불가,0~2%,4.055702083281125,119.13954166658635,-1.528626271006757,-12.93954166658635
14,0,0,117616.59,20.24,2,2,135.24,654.144,700.8685714285715,0,0,0.005561664387651436,2.5284104608361595,109.2,인증불가,0~2%,4.046032740789373,119.12466575506058,-1.5176222799532137,-9.924665755060573
5,28,1,5047.22,25.62,0,0,10.0,47.583,50.981785714285714,0,0,0.009427566066072014,2.5303976339139003,138.2,인증불가,0~2%,5.051167177178724,120.67102642642881,-2.5207695432648234,17.52897357357118
11,0,0,68424.914,19.09,2,2,88.63,435.473,466.5782142857143,0,0,0.006364246215932401,2.533728200065811,113.2,인증불가,0~2%,4.2547040161424245,119.44569848637296,-1.7209758160766135,-6.245698486372959
1,1,1,17758.54,29.4,1,1,56.88,287.136,307.64571428571435,0,0,0.01616889676741444,2.5342187288250435,162.5,인증불가,0~2%,6.803913159527754,123.36755870696578,-4.26969443070271,39.13244129303422
15,0,0,41011.52,15.46,2,2,58.24,286.225,306.6696428571429,0,0,0.0069791365938155926,2.5345622119815667,125.0,인증불가,0~2%,4.414575514392054,119.69165463752624,-1.8800133024104877,5.308345362473759
8,17,1,2673.05,44.54,0,0,5.1,42.419850000000004,45.44983928571428,0,0,0.01586945623912759,2.535593220338983,177.9,인증불가,0~2%,6.7260586221731735,123.24778249565104,-4.1904654018341905,54.65221750434897
12,0,0,53795.5,20.4,2,2,0.0,259.935,278.5017857142857,0,0,0.004831909732226673,2.5384615384615383,97.7,인증불가,0~2%,3.8562965303789354,118.83276389289067,-1.317834991917397,-21.132763892890665
1,0,0,77245.981,18.7,2,2,90.3,461.71,494.68928571428563,0,0,0.0059771394449634856,2.5404157043879905,123.7,인증불가,0~2%,4.154056255690507,119.2908557779854,-1.6136405513025163,4.4091442220146035
1,16,1,211959.68,26.05,1,0,343.0,1632.085,1748.6625,0,0,0.007699978599703491,2.5434255030479065,95.4,5,0~2%,4.601994435922908,119.9799914398814,-2.0585689328750014,-24.579991439881397
11,28,1,10830.8597,18.61,1,1,46.898,239.81253333333333,256.942,0,0,0.02214159724858529,2.5536854323853744,162.5,인증불가,2~5%,8.356815284632175,125.75663889943412,-5.8031298522468004,36.74336110056588
8,0,0,7113.1,20.5,2,2,8.399,69.84991666666667,74.83919642857143,0,0,0.009819898028520149,2.5541795665634672,186.3,인증불가,0~2%,5.153173487415239,120.82795921140807,-2.5989939208517714,65.47204078859194
2,0,0,50578.17,20.61,2,2,0.0,279.72,299.7,0,0,0.005530449203678189,2.5565444135819964,128.3,인증불가,0~2%,4.037916792956329,119.11217968147128,-1.4813723793743327,9.187820318528736
1,17,1,33934.5623,26.29,2,0,82.8,401.019,429.6632142857142,0,0,0.01181742073036846,2.5567673878061865,152.4,인증불가,0~2%,5.6725293898958,121.6269682921474,-3.1157620020896135,30.77303170785261
15,0,0,74552.52,21.2,2,2,78.3,387.146,414.7992857142857,0,0,0.005192929762803457,2.558989697573945,110.9,인증불가,0~2%,3.9501617383288994,118.9771719051214,-1.3911720407549546,-8.07717190512139
8,0,0,5974.04,17.92,2,2,9.6,46.314,49.622142857142855,0,0,0.007752542667943302,2.559189817982756,132.7,인증불가,0~2%,4.615661093665259,120.00101706717733,-2.0564712756825028,12.698982932822659
1,0,0,113488.6697,16.84,2,2,154.622,830.523,889.8460714285715,0,0,0.007318113801099565,2.5633058878359485,115.5,인증불가,0~2%,4.502709588285887,119.82724552043983,-1.9394037004499385,-4.327245520439831
8,0,0,24448.1995,19.18,2,2,33.11,164.955,176.73749999999998,0,0,0.006747122625533223,2.5641025641025643,171.9,인증불가,0~2%,4.354251882638638,119.59884905021329,-1.790149318536074,52.30115094978672
11,0,0,755721.9425,17.48,2,2,468.92,3916.4486333333334,4196.194964285714,0,0,0.00518239369943044,2.5675225075025008,112.6,인증불가,0~2%,3.947422361851915,118.97295747977218,-1.3798998543494143,-6.372957479772182
1,0,0,72056.7037,16.7,2,2,71.89,600.5645833333334,643.4620535714286,0,0,0.008334610834180214,2.568514194420548,149.2,인증불가,0~2%,4.766998816886856,120.2338443336721,-2.198484622466308,28.966155666327893
8,0,0,4316.12,19.86,2,2,8.28,37.306,39.97071428571428,0,0,0.008643411211921819,2.570093457943925,160.8,인증불가,0~2%,4.847286915099673,120.35736448476874,-2.277193457155748,40.442635515231274
11,17,1,15588.31,25.4,0,0,19.0,90.407,96.86464285714285,0,1,0.005799666544994294,2.5729685752059397,134.4,인증불가,0~2%,4.107913301698517,119.21986661799772,-1.534944726492577,15.180133382002282
15,0,0,3199.7515,22.78,2,2,3.4,17.138,18.362142857142857,0,0,0.0053560409300534755,2.5730994152046787,126.3,인증불가,0~2%,3.992570641813904,119.04241637202139,-1.4194712266092253,7.257583627978605
8,16,1,17976.43,42.14,0,0,43.86,207.141,221.9367857142857,0,1,0.011522921959476937,2.576112412177986,97.7,5,0~2%,5.595959709464004,121.50916878379078,-3.0198472972860175,-23.80916878379078
8,0,0,3240.73,26.15,2,2,6.102,31.62,33.878571428571426,0,0,0.009757060909116157,2.577209797657082,171.5,인증불가,0~2%,5.136835836370201,120.80282436364647,-2.559626038713119,50.697175636353535
1,28,1,6618.1,75.53,1,1,17.745,86.888,93.09428571428572,0,0,0.013128843625814056,2.5773831545196693,190.2,인증불가,0~2%,6.013499342711654,122.15153745032563,-3.436116188191985,68.04846254967435
16,0,0,150133.1506,19.8,2,2,257.4,1209.493,1295.885357142857,0,0,0.008056135471521904,2.5814863102998697,137.9,인증불가,0~2%,4.694595222595695,120.12245418860877,-2.1131089122958255,17.777545811391235
8,17,1,6337.87,26.43,2,0,10.27,51.844,55.54714285714286,0,0,0.0081800352484352,2.583282595459685,105.4,5,0~2%,4.726809164593152,120.17201409937408,-2.1435265691334666,-14.772014099374076
8,17,1,2984.69,33.64,0,0,4.76,39.644625000000005,42.47638392857143,0,0,0.013282660845849989,2.586713697824809,163.2,인증불가,0~2%,6.053491819920997,122.21306433834,-3.466778122096188,40.986935661659984
8,17,1,7927.28,36.44,0,0,10.56,87.665,93.92678571428571,0,0,0.011058648111332009,2.589976454759502,138.0,인증불가,0~2%,5.475248508946322,121.32345924453281,-2.88527205418682,16.676540755467187
1,0,0,229067.3508,20.26,2,2,151.04,1256.7300666666665,1346.4965,0,0,0.005486290657649962,2.589976454759502,110.7,인증불가,0~2%,4.0264355709889905,119.09451626305999,-1.4364591162294884,-8.394516263059984
11,17,1,15298.1432,32.66,1,1,26.4,235.91841964285715,252.76973533163266,0,0,0.01542137608195857,2.5914445133292,190.1,인증불가,0~2%,6.609557781309228,123.06855043278344,-4.018113267980027,67.03144956721655
8,17,1,6833.71,31.52,0,0,21.6,100.509,107.68821428571428,0,1,0.014707823422416227,2.594017624425965,192.8,인증불가,0~2%,6.424034089828218,122.7831293689665,-3.8300164654022533,70.01687063103351
2,23,0,144777.7694,23.86,2,2,85.54,708.5427416666668,759.1529375,0,0,0.004894002336153321,2.5952140208965284,116.4,인증불가,0~2%,3.872440607399864,118.85760093446133,-1.2772265865033354,-2.4576009344613254
11,29,1,17680.91,36.17,1,1,38.7,322.52498333333335,345.56248214285716,0,0,0.01824142441386407,2.5971238463189525,178.6,인증불가,0~2%,7.342770347604658,124.19656976554563,-4.745646501285705,54.40343023445436
1,17,1,34887.85,48.75,1,1,70.98,587.9404416666666,629.9361875,1,0,0.016852297910781737,2.6033936379317257,238.8,인증불가,0~2%,6.981597456803251,123.6409191643127,-4.378203818871525,115.1590808356873
10,0,0,100654.3149,15.91,2,2,105.6,587.395,629.3517857142856,0,0,0.005835765715395078,2.603483798464132,104.0,인증불가,0~2%,4.1172990860027205,119.23430628615803,-1.5138152875385886,-15.23430628615803
1,17,1,21666.1698,40.28,1,1,51.765,431.1404,461.9361428571428,1,0,0.019899244027894586,2.609982803282614,220.7,인증불가,0~2%,7.773803447252591,124.85969761115784,-5.163820643969977,95.84030238884215
8,17,1,3403.604,18.7,2,0,5.791,27.555,29.523214285714285,0,0,0.00809583018471009,2.613955497947721,107.0,5,0~2%,4.704915848024624,120.13833207388404,-2.0909603500769025,-13.138332073884044
8,17,1,5543.07,24.59,2,0,21.0,109.2,116.99999999999999,0,0,0.0197002743966791,2.6169706582077716,115.0,5,0~2%,7.722071343136566,124.78010975867164,-5.105100684928795,-9.780109758671642
13,0,0,141929.5835,19.76,2,2,92.82,773.07995,828.2999464285714,0,0,0.0054469260807772325,2.6174789970377326,118.5,인증불가,0~2%,4.01620078100208,119.0787704323109,-1.3987217839643478,-0.578770432310904
1,22,1,3587.07,31.65,0,0,8.0,66.799,71.57035714285715,0,0,0.018622162377650842,2.6198612405508954,136.2,인증불가,0~2%,7.4417622181892185,124.34886495106034,-4.8219009776383235,11.851135048939653
8,0,0,5807.8,23.53,2,2,7.754,69.21942857142857,74.16367346938775,0,0,0.011918356102384477,2.6200873362445414,181.9,인증불가,0~2%,5.698772586619964,121.6673424409538,-3.0786852503754227,60.2326575590462
0,0,0,181678.0889,18.2,2,2,228.6,1104.175,1183.0446428571427,0,0,0.006077645392933237,2.6217228464419473,106.5,인증불가,0~2%,4.180187802162642,119.3310581571733,-1.5584649557206949,-12.831058157173302
5,23,0,43103.77,19.14,2,2,51.6,257.07,275.4321428571428,0,0,0.005963979484857125,2.622169249106079,121.7,인증불가,0~2%,4.150634666062853,119.28559179394286,-1.5284654169567742,2.4144082060571463
8,17,1,5328.84,34.58,2,0,7.2,59.909833333333346,64.18910714285715,0,0,0.011242565611527713,2.62350936967632,134.8,인증불가,0~2%,5.5230670589972055,121.3970262446111,-2.8995576893208854,13.402973755388913
8,22,1,2937.6442,40.25,0,0,5.0,41.674258333333334,44.65099107142857,0,1,0.014186285164600033,2.623732856290996,156.7,인증불가,0~2%,6.288434142796008,122.57451406584002,-3.6647012865050126,34.12548593415997
13,0,0,208399.73,19.51,2,0,277.095,1356.785,1453.6982142857144,0,0,0.006510493079813491,2.624683442390175,132.0,인증불가,0~2%,4.292728200751508,119.5041972319254,-1.6680447583613334,12.495802768074597
11,0,0,71665.57,19.69,2,2,92.82,454.969,487.4667857142857,0,0,0.006348501798004257,2.6252983293556085,105.7,인증불가,0~2%,4.250610467481107,119.43940071920171,-1.6253121381254987,-13.739400719201711
8,0,0,61632.2731,21.63,2,2,39.13,326.53622500000006,349.86024107142856,0,0,0.005298136975577493,2.6252983293556085,110.0,인증불가,0~2%,3.977515613650149,119.019254790231,-1.3522172842945404,-9.019254790231003
1,0,0,7462.6664,23.79,2,2,14.85,71.728,76.85142857142857,0,0,0.009611577974328317,2.629261542332369,142.4,인증불가,0~2%,5.099010273325363,120.74463118973134,-2.469748730992994,21.65536881026867
3,0,0,97894.8753,18.22,2,2,69.3,577.3951833333334,618.6376964285715,0,0,0.0058981144984750124,2.6303990434912565,105.5,인증불가,0~2%,4.133509769603504,119.25924579939002,-1.5031107261122472,-13.759245799390015
16,0,0,79269.2368,19.43,2,2,108.9,511.708,548.2585714285715,0,0,0.006455316345369431,2.632654252524663,127.3,인증불가,0~2%,4.278382249796053,119.48212653814778,-1.6457279972713899,7.817873461852216
11,0,0,662314.1256,18.82,2,2,542.3,4523.063875,4846.1398660714285,0,0,0.006829182256836951,2.636309167165968,125.4,인증불가,0~2%,4.375587386777608,119.63167290273479,-1.7392782196116396,5.768327097265214
8,0,0,275152.98,19.15,2,2,353.2,1560.914,1672.407857142857,0,0,0.005672895129102364,2.645139127447613,103.9,인증불가,0~2%,4.074952733566615,119.16915805164095,-1.4298136061190023,-15.269158051640943
1,0,0,15116.9798,20.69,2,2,11.18,92.83230000000002,99.46317857142857,0,0,0.006140929023401885,2.6506024096385543,129.9,인증불가,0~2%,4.196641546084491,119.35637160936076,-1.5460391364459367,10.543628390639242
